partner_id,industry_gic2_code,partner_class_code,partner_gender,partner_name,partner_phone_number,partner_birth_year,partner_address,partner_open_date,partner_close_date
ecefbf38-739c-40fe-a9a6-021f948431d5,Individual,I,F,Marion Thommen,081 948 31 48,1953-12-07,"Bärstrasse 17
2701 Worb",2018-01-23,
28c10b20-cdc4-4c15-90b7-bdf097086322,Individual,I,F,Eveline Kern,055 452 13 49,1982-03-17,"Eugsterstrasse 81
3613 Olten",2019-07-30,
385d1ca0-f3be-47eb-8242-898c5c66967f,Individual,I,M,Jürg Brun,027 933 55 53,1985-08-09,"Baumgartnerstrasse 13
6590 Schaffhausen",2021-02-23,
f47d7675-dcb9-47a2-a077-374777244fa9,Individual,S,,,,,,2021-06-09,
fd2b4ad1-31bc-40b1-8a9d-af0280648673,Individual,I,F,Liliana Lüscher,031 901 60 11,1957-08-13,"Maurerstrasse 99
4481 La Chaux-de-Fonds",2012-11-19,
0309504d-f37b-4662-8804-41872e3c352f,Individual,I,M,Roger Egger,+41 32 381 11 37,1951-03-20,"Felberstrasse 90
2722 Worb",2016-12-09,
9fdf6fc6-2e52-4e0b-ba28-f87759aa94a5,Individual,S,,,,,,2019-08-22,
85b507cf-fa82-467c-a750-3764c1b95598,Individual,I,F,Marie-Claude Gfeller,031 842 57 54,1976-08-24,"Bergerstrasse 53
3827 Regensdorf",2018-10-23,
a6359b23-cd44-41f7-99af-1f1109636c4c,Individual,I,F,Mariette Ott,041 921 94 94,1980-01-06,"Kunzstrasse 57
1241 Naters",2016-05-24,
d42e2aba-f7c1-4596-b2f2-700e15c3b6b2,Individual,S,,,,,,2013-09-22,
e8327737-0808-4b7a-9691-5a624acfce72,Individual,I,M,Deniz Stadelmann,027 218 87 40,2000-02-28,"Frickstrasse 58
8965 Vernier",2018-03-17,
d5179531-6b8a-41ca-8a7d-4251ea7227bf,Individual,S,,,,,,2021-07-27,
fa49686f-c57d-42a1-802b-7b4bb30f7b90,Individual,I,F,Odile Schaub,052 997 33 53,1976-12-14,"Mayerstrasse 51
2420 Le Grand-Saconnex",2019-02-25,
aceb4fd6-0ca7-46ba-b23a-6dca2a93b8c4,Food & beverage service activities,S,,,,,,2022-06-06,
0b25300d-d45f-4eaa-800e-05cf1c4b0b36,Individual,I,F,Margherita Felder,+41 56 260 73 91,1987-10-10,"Christenstrasse 74
6022 Dietikon",2010-10-03,
63f85824-ef62-4c5c-b41a-d2d3c56739c8,Individual,I,F,Marisa Winkler,+41 21 761 20 33,1993-11-12,"Grobstrasse 44
2742 Kreuzlingen",2017-06-29,
75fbf3df-0225-4e18-9324-a887ecc1f57d,Individual,I,M,Lino Hotz,+41 33 431 75 91,1965-01-22,"Lustenbergerstrasse 97
4027 Renens",2020-01-31,
ade97d7b-c104-44e4-9adf-e02df028f85f,Individual,I,M,Dimitri Portmann,061 591 46 13,1957-05-10,"Walterstrasse 6
6149 Cham",2015-12-13,
6529559e-eba7-4849-a7f0-18f849a899fd,Individual,S,,,,,,2022-04-05,
37afd16a-0af9-4700-aab8-ce222714845e,Individual,I,F,Nelli Schuler,+41 32 276 96 27,1963-11-05,"Kohlerstrasse 83
2566 Sarnen",2014-05-24,
32f8c003-86fe-41ba-9f17-2daecdb33ab5,Individual,I,M,Billy Tate,(919)370-3615x24076,1980-06-21,"307 Price Crossing Suite 639
Marciaview, AL 72669",2015-08-30,
15a9d396-e5a7-4125-a4b4-3b90a480e5fe,Individual,I,M,Hannes Schaub,+41 71 649 73 89,1983-02-16,"Kesslerstrasse 22
2295 Arth",2010-09-04,
47ef2f4e-7f94-4c36-8a1a-8178210c965d,Individual,I,M,Dalibor Hunziker,+41 55 701 76 86,1987-03-06,"Eggerstrasse 918
9951 Oftringen",2019-09-18,
b21b9579-eb4d-4d1e-926d-3fe0467351d9,Individual,I,F,Jasmin Stutz,041 430 72 24,1964-03-11,"Hoffmannstrasse 1
9280 Möhlin",2014-08-19,
a5bbb650-d5fb-4c89-a9df-69e9a408f8c3,Individual,I,F,Elodie Wegmann,021 076 32 86,1994-09-13,"Flückigerstrasse 5
4851 Plan-les-Ouates",2015-11-21,
bd123715-4980-4535-9998-19cf9f04824e,Individual,I,F,Hilda Bachmann,+41 61 286 44 43,1995-09-18,"Haslerstrasse 55
5104 Carouge",2017-03-29,
7e2dedf5-d4e6-4489-bae5-c2810006633b,Individual,I,M,Fabrizio Steffen,+41 31 823 49 82,1999-01-16,"Stalderstrasse 89
7617 Opfikon",2016-07-26,
7db8d185-3559-414f-b17a-0c1522b373ee,Individual,S,,,,,,2019-02-07,
8c55b4fe-c85f-4ab0-93a8-4569aee82181,Individual,I,F,Ludivine Bieri,022 054 70 04,1976-09-18,"Burristrasse 69
3952 Wallisellen",2014-07-29,
58459fe6-c168-4732-bb6c-99b03d15facc,Individual,I,F,Cindy Sigrist,+41 26 020 42 00,1993-02-24,"Schneiderstrasse 57
9204 Lenzburg",2010-02-06,
16330b58-5307-495b-85c5-b0017ae915cd,Individual,S,,,,,,2022-03-22,
5db3486f-9d5b-453b-8c7e-f2370af46110,Individual,S,,,,,,2021-01-13,
551528dd-5717-4069-8ca8-befe498b5183,Individual,S,,,,,,2019-06-18,
dd3ebbb3-ac43-4e5e-b6ba-09de48fc686f,Individual,S,,,,,,2022-09-05,
c3c713ca-0bfe-4166-9b4e-9060256bb932,Individual,I,F,Medina Bosshard,+41 32 554 01 52,1950-08-28,"Winklerstrasse 1
6729 Bülach",2010-09-10,
2913a735-bee1-4a9f-a121-ac973bfdabc2,Individual,I,M,Heiko Mäder,055 700 75 29,1967-09-13,"Zehnderstrasse 34
3096 Rapperswil-Jona",2017-11-04,
f0c74f2c-25ff-4927-a74c-e9fbf007accd,Individual,S,,,,,,2015-08-19,
0c5cf0d8-3136-449c-9a98-e0c6ba05c15c,Individual,I,F,Jenny Leunberger,+41 81 895 39 45,1956-09-27,"Steinmannstrasse 64
2200 Solothurn",2016-02-10,
0cc71136-f785-436c-b790-ea210730590d,Individual,I,F,Kathleen Hauser,091 252 53 31,2000-08-16,"Wüthrichstrasse 487
7988 Uster",2012-01-31,
fcf20e24-0c03-4ea0-9ead-046081edd3e5,Other interest groups,B,,Seiler AG,+41 26 472 42 33,1952-12-23,"Stettlerstrasse 29
3877 Biel/Bienne",2018-12-31,
a96098e7-b2ca-43ae-8a76-1c8297678de3,Individual,I,F,Amalia Küng,+41 44 960 71 25,1968-07-21,"Hirtstrasse 5
2052 Langenthal",2011-01-28,
275412c4-5003-46c1-87be-ef9fe75055bf,Individual,I,M,Georg Wolf,041 507 42 13,1964-01-12,"Stalderstrasse 21
4359 Reinach",2019-09-13,
96fa6418-320a-4e62-b8f6-dac5ddfa47f4,Individual,I,F,Paula Küng,+41 21 519 76 29,1983-04-09,"Blumstrasse 19
8394 Gland",2011-03-07,
45a1acc6-4ee8-4d02-910f-d1365589c856,Individual,S,,,,,,2017-08-23,
85574123-6347-4904-be9c-603995e52ddd,Individual,I,F,Gabrielle Goncalves,02 18 40 56 10,1995-12-11,"34, boulevard de Benoit
10563 Louis",2012-09-23,
63b43317-e95e-459a-a75c-c6897970abbc,Individual,I,F,Jana Zollinger,+41 26 379 89 68,1999-02-12,"Kernstrasse 309
1167 Hinwil",2012-12-27,
74d56a1e-95b7-4e72-a11e-f95c9351770f,Individual,I,M,Serge Keller,055 493 71 77,1969-04-25,"Hunzikerstrasse 70
2386 Veyrier",2013-01-05,
2af1a4fa-d689-480f-b146-a0cacc678d3d,Individual,I,M,Oliver Schäfer,022 213 72 33,1979-04-19,"Leustrasse 8
1876 Kriens",2010-04-12,
5631f551-fdde-4e5e-a5a9-be47085fe005,Individual,I,F,Radmila Zingg,+41 52 943 55 73,1952-10-25,"Bergerstrasse 86
6108 Brugg",2017-05-23,
0faa7557-89e9-4c5e-ac3e-8a77bcc4b0ea,Individual,I,F,Leslie Stutz,033 563 93 55,1996-09-10,"Schmidstrasse 7
7510 Brugg",2016-03-10,
9c45a1b4-0cec-4dde-9c08-fcfed48ef4df,Individual,I,F,Jovana Frey,+41 32 198 54 39,1994-02-21,"Freystrasse 24
6678 Olten",2014-11-24,
ea789f79-b7b2-412b-adc3-bea7f64159a8,Individual,I,F,Jacqueline Roth,022 083 85 72,1990-01-02,"Favrestrasse 79
4580 Altstätten",2018-06-24,
bc971ae9-5700-41a8-ba2d-f3b8334a6751,Individual,I,F,Regula Brunner,+41 24 961 68 65,1986-09-03,"Zinggstrasse 38
1799 Muri",2022-07-04,
e0fa0235-1cec-4de2-89a4-fe23dc79f369,Individual,I,F,Antonietta Christen,+41 55 806 28 74,1955-01-30,"Baurstrasse 40
9307 Villars-sur-Glâne",2020-02-02,
32e1aae6-d39f-44c6-a8c8-082156e0a03c,Individual,I,F,Sandra Friedli,052 096 81 88,1991-01-11,"Huberstrasse 804
1734 Regensdorf",2019-11-24,
1510a984-e66d-4c67-901d-888fa7e2607d,Individual,I,F,Gertrud Ritter,+41 61 270 10 39,1978-02-13,"Bühlerstrasse 2
2797 Reinach",2020-12-27,
f55757b6-9cce-4fdf-8f6c-414747d30b9c,Individual,I,F,Christina David,776.712.0612x12027,1977-01-19,"39472 Kathryn Fords Suite 157
Port Olivia, CT 07674",2020-12-22,
e9fd6f20-515d-4b3c-93e9-5463bea9a5dd,Individual,I,M,Leano Häfliger,062 363 59 06,1985-04-13,"Baurstrasse 15
4112 Bern",2017-05-05,
07d739d3-fbf0-4d04-b8d2-8349e94b676d,Individual,I,F,Stella Merz,+41 33 309 82 43,1997-12-30,"Ritterstrasse 5
6062 Langenthal",2022-05-15,
c04b6877-f61e-417a-9653-080c3f3f2a83,Individual,I,F,Marijana Hermann,+41 62 299 49 37,1963-06-02,"Grafstrasse 4
1588 Bülach",2014-11-16,
9810dc82-98ab-4f6d-b235-1b31dac980aa,Individual,I,M,John Sherman,3026016612,1984-07-02,"1109 Ashley Summit
Phillipsville, OK 84668",2019-08-28,
fca9d42e-ad24-4128-9b24-f1806c18d23f,Individual,I,F,Liridona Ernst,032 226 07 64,1991-11-23,"Leustrasse 893
8682 Schaffhausen",2015-05-15,
62ccd82c-806c-48f8-860d-4ef978576f07,Individual,I,M,Armin Burri,031 554 15 77,1968-02-12,"Schweizerstrasse 993
9539 Bern",2016-04-23,
c7f79985-e28d-43c9-9013-5765faa33dfe,Individual,I,F,Albina Stutz,+41 33 742 97 98,1955-06-20,"Kellerstrasse 17
1939 Martigny",2016-11-05,
59786cfa-2b9b-4cfc-be84-c90cce9a6793,Individual,I,,Germaine Hofmann,026 877 07 14,1998-07-13,"Schwarzstrasse 2
1154 Aesch",2016-10-21,
b172fbe0-aa41-485e-b651-6f30700b2be9,Individual,I,F,Shqipe Ackermann,+41 62 242 26 51,1951-01-10,"Hotzstrasse 737
2094 Aarau",2016-03-19,
91292d23-1355-4afe-929a-3c89f32a49be,Individual,I,F,Solène Seiler,+41 61 698 26 08,1958-05-04,"Ackermannstrasse 20
4107 Winterthur",2014-04-01,
a61cb0a7-3bda-4add-b7d7-6f1bbb3b7e7c,Individual,I,M,Adem Zehnder,032 376 91 81,1987-11-21,"Mäderstrasse 25
1407 Lugano",2013-07-26,
71cf61ec-e2b4-4ed5-84e3-5f7ef2f3b315,Individual,I,M,Daniel Stauffer,052 961 25 42,1952-03-16,"Huberstrasse 33
8830 Zürich",2016-12-07,
809e9df1-335d-4a82-ad73-3f14f121da52,Individual,I,F,Elizabeth Mayer,+41 56 509 45 64,1967-05-24,"Bühlmannstrasse 89
8608 Delsberg",2013-06-22,
c77d78ca-28c2-455d-b80f-0070703c5bbc,Individual,I,M,Arne Bader,+41 61 951 90 04,1967-09-19,"Bauerstrasse 36
8169 Horw",2014-11-09,
40635eec-1357-4a6e-aa5c-9769a6b9e014,Individual,I,M,Muhamed Schumacher,+41 34 577 47 23,1953-11-06,"Stalderstrasse 70
7696 Wil",2019-12-07,
8ac2c3aa-8841-4300-9f7d-d4f0dc342cd1,Individual,I,M,Bajram Maurer,044 703 68 61,1969-07-30,"Forsterstrasse 24
9706 Pfäffikon",2016-12-23,
7c29a024-152e-467e-bd5a-892d4122d1cc,Individual,I,,Dijana Schweizer,061 222 03 38,1998-07-04,"Aebistrasse 36
6186 Naters",2014-03-31,
10f3f6d4-0da2-4a94-ba5b-904bc8e81df8,Individual,I,M,Dan Wegmann,+41 31 354 77 07,1984-05-26,"Bühlmannstrasse 703
3005 Reinach",2019-08-22,
505d14f7-e35d-49a4-9180-0c8c30374da3,Individual,S,,,,,,2021-09-03,
e6c1581c-944d-40ca-a52a-f5c94c1fdcb4,Real estate activities,B,F,Lang Hartmann AG,044 144 45 67,1959-06-12,"Hoferstrasse 12
5527 Neuhausen",2011-09-13,
c72c5dfd-eb6b-49c4-84e1-f897698bbbe0,Individual,I,M,Siro Steinmann,061 860 39 76,1951-03-09,"Schallerstrasse 5
6127 Genf",2016-11-28,
819425d6-d933-4119-847a-9f83d669f719,Individual,I,F,Chloé Ammann,+41 81 336 47 84,1969-12-06,"Bachmannstrasse 85
3018 Urdorf",2016-08-16,
70cdfd9d-3717-4787-8057-79c9ea17d9e6,Individual,I,F,Sarah Brun,+41 22 181 33 21,1982-12-20,"Zbindenstrasse 8
3708 Richterswil",2017-08-11,
7a857eac-fa58-4579-bb7d-7da6a5e2444b,Individual,I,M,Jean-Claude Schneider,022 506 90 72,1964-03-19,"Hoferstrasse 26
5500 Maur",2013-11-17,
f8d8c658-194b-4f7f-8af0-665419d85d36,Individual,I,F,Alyssa Flückiger,043 896 49 56,1973-04-18,"Martinstrasse 71
9963 Versoix",2012-07-27,
d9b56df6-5dc5-4b07-ba20-1badca937258,Individual,I,F,Miriam Hodel,044 566 63 30,1992-02-10,"Blaserstrasse 9
9433 Gossau",2015-07-25,
ef407ea6-264c-4b61-81e9-6c37cd04475a,Individual,I,M,Timothée Duval,0553633670,1953-09-27,"41, rue de Merle
88178 Schmitt",2020-05-24,
d2d0c351-c706-4ef5-bdbc-f97748c60e18,Individual,S,,,,,,2023-07-23,
34ab19de-93e3-4e68-9de7-287a4dfe60ac,Individual,I,F,Albulena Hirt,071 554 06 05,1974-12-28,"Ritterstrasse 63
1257 Val-de-Ruz",2014-09-28,
0e9614c4-f089-41e8-846d-19ea49ec8281,Individual,I,M,Sadik Ferrari,+41 71 921 61 78,1982-10-19,"Meierstrasse 18
1090 Wallisellen",2013-06-26,
a7c6d302-3b3f-4555-bf8d-a52d0cc874ef,Individual,I,F,Lilia Zimmermann,+41 21 673 03 93,1957-07-31,"Widmerstrasse 53
9765 Vevey",2014-10-19,
9905a9f3-605d-467c-8aff-77c770e7b9f5,Individual,I,F,Amela Jost,071 147 98 17,1951-05-11,"Meyerstrasse 6
2998 Horgen",2015-05-11,
fc2d024d-5730-4b69-b6f0-b73cb3f43ab4,Individual,S,,,,,,2018-12-18,
24a7c2e9-0a3a-4471-87c8-1ac06b22f421,Individual,I,F,Juliette Bazin,+33 7 77 55 07 83,1972-01-14,"1, boulevard Charrier
97650 Coste",2021-05-28,
d2694636-263a-4637-9be2-4b47e9885223,Public relations & comm. act.,B,F,Blum & Co.,+41 71 121 79 88,1985-08-05,"Zinggstrasse 23
8783 Brig-Glis",2021-09-05,
5194d928-6fbb-4ee5-bfd5-96a8ff545bfe,Individual,I,F,Jacqueline Braun,+41 33 934 61 90,1979-07-04,"Eglistrasse 32
4112 Maur",2015-10-06,
d3bf75b1-ae5a-479b-a263-fb73585f65a9,Individual,I,M,Vincent Dupont,02 30 93 41 01,1997-05-03,"rue Loiseau
25115 Huet",2011-03-13,
9e8e34a7-bfbd-49ff-b9f9-6e7fdb52d226,Individual,I,M,Gian-Luca Schwarz,+41 91 153 81 14,1981-04-07,"Staufferstrasse 665
3898 Horgen",2021-11-04,
c9af9354-6150-4263-be77-8817221b0642,Individual,I,,Ljubica Seiler,+41 91 269 02 61,1971-08-19,"Staufferstrasse 615
4457 Baar",2022-11-29,
7340fb6b-ffe4-48a0-86d8-3afb3e3aa9c3,Individual,I,M,Robert Pearson,(200)416-9322,1962-08-03,"27563 Ryan Ports
East Jeremytown, LA 65972",2016-07-27,
52abbf90-077f-4a09-89b5-0c5c997abeb7,Individual,I,M,Raphael Hasler,041 848 44 60,1986-11-13,"Leunbergerstrasse 94
8329 Bassersdorf",2011-09-14,
2afced73-c6e3-4940-9ad5-2a338ede78e8,Individual,I,F,Karen Fuchs,+41 56 198 61 08,1969-10-23,"Portmannstrasse 5
4724 Payerne",2011-09-27,
74186ab8-35ad-4420-8492-9025d621bc36,Individual,I,F,Rosetta Maurer,+41 81 635 60 62,1971-10-16,"Amreinstrasse 10
9773 Buchs",2018-04-01,
1109695c-b6a6-4323-9a6b-df2dac131893,Individual,S,,,,,,2021-04-19,
8b3f5a02-ca98-4177-a42b-4d0435af8d72,Individual,I,F,Laure Spörri,032 707 89 37,1989-03-11,"Mayerstrasse 33
9099 Weinfelden",2017-04-29,
6da44d6e-1aea-433b-8fda-93c883c6471b,Individual,I,M,Claus Hofstetter,052 367 41 59,1966-10-20,"Mayerstrasse 78
3232 Baar",2013-11-10,
2f3a4994-66b8-40f2-bc28-91e026c6e642,Individual,I,M,Leandro Gut,071 985 19 92,1968-02-02,"Hoffmannstrasse 969
2145 Rheinfelden",2012-04-08,
0b8913bc-08c9-4766-82ae-d8968b6e6cac,Individual,I,,Emily Navarro,(629)238-5459x67093,2001-02-28,"4758 Jeffrey Locks Apt. 702
Lake Veronicatown, FM 97694",2016-03-31,
03cd627c-dea9-4125-9bfe-d530067c8580,Individual,I,M,Piero Steiger,+41 56 371 82 26,1979-03-16,"Lutzstrasse 5
6960 Olten",2011-06-21,
8aaa6cc5-1597-40df-a7d6-59622caebb63,Individual,I,F,Ehrentraud Fischer,09895 29269,1994-03-06,"Hahnweg 92/11
53957 Quedlinburg",2013-11-03,
cd00be27-bb73-4435-87ed-48f84b59545b,Individual,I,F,Helena Hasler,+41 91 460 09 70,1977-08-09,"Baurstrasse 579
1401 Meyrin",2012-03-15,
e2764bc0-cd72-4e87-af24-6b521463a381,Individual,I,F,Serena Kunz,021 046 78 46,1973-04-08,"Staubstrasse 79
7237 Bern",2018-12-26,
48c02cfa-70af-40b5-b4e5-e8175a4dade6,Individual,I,M,Burim Schumacher,056 764 53 54,1991-01-12,"Albrechtstrasse 71
2733 Urdorf",2016-02-04,
7c7fe419-1f1b-4746-9bc7-c3ace99da1e7,Individual,I,M,Micha Hug,033 386 17 10,1953-11-28,"Rüeggstrasse 6
2357 St. Gallen",2011-07-10,
a6b57389-7e6e-4bb8-b7db-44b2e88e6445,Individual,I,M,Dominic Kohler,027 321 11 41,1958-06-30,"Martinstrasse 528
4833 Adliswil",2018-08-10,
c5c11a39-eb01-4053-9b44-a559fb991a21,Individual,S,,,,,,2020-01-19,
53bbb3d4-1d2b-4b58-9d0f-061f89f3c05f,Individual,I,M,Marino Hürlimann,+41 21 833 56 94,1953-09-08,"Ferraristrasse 192
8769 Gossau",2015-02-08,
07f4dddc-d9ff-4b82-9a97-4e52a6eae4ce,Individual,I,F,Déborah Egger,044 372 85 01,1974-02-24,"Kesslerstrasse 71
6591 Genf",2021-11-28,
1375a260-ce9c-4c8c-9ab2-c2d41445467c,Individual,I,M,Saverio Merz,034 943 41 60,1955-05-16,"Knechtstrasse 525
1987 Binningen",2019-07-11,
f842c9bb-9cbe-4171-8695-3397bf23fb2f,Individual,I,F,Rosalie Weibel,+41 41 712 13 07,1962-08-18,"Seilerstrasse 2
4344 Nyon",2018-01-09,
a2c83f82-7117-48ed-86da-7853dc7bf0a3,Individual,I,M,Nelson Merz,+41 44 873 52 76,1976-08-31,"Suterstrasse 5
1082 Schlieren",2017-03-12,
88782487-781b-4ddb-8c3b-98587df2bcce,Computer programming activities,B,F,Amrein & Partner,+41 61 766 92 63,1965-07-31,"Aebistrasse 44
6773 Risch",2010-09-11,
4e0a622a-51d6-4726-bf8c-cc7af0142e72,Individual,I,F,Sophia Friedli,+41 43 709 99 76,1991-07-13,"Küngstrasse 94
3105 Stäfa",2019-08-22,
cd4478af-a423-45ea-af08-9a74f2757de5,Individual,I,F,Mégane Albrecht,043 550 43 00,1985-11-20,"Weberstrasse 961
6080 Buchs",2010-02-28,
3307156b-00ef-44f8-b539-e8f7896fb69f,Individual,I,M,Arlind Käser,+41 33 539 93 57,2002-09-07,"Sutterstrasse 109
8835 Thônex",2020-02-20,
4a825a54-02a9-494b-b1e5-043ec6e7e66d,Individual,I,F,Nadine Roos,043 746 06 22,1996-12-10,"Schnyderstrasse 73
6094 Olten",2014-09-18,
1aa29d3c-d879-45ce-b3e6-7da142319a11,Individual,I,M,Yanick Bolliger,+41 26 288 85 75,1964-12-11,"Schmidtstrasse 15
1309 Neuhausen",2017-02-20,
54793085-50ab-4464-966f-2b8428e8b9b4,Individual,I,M,Ernest Wettstein,061 003 55 34,1963-06-04,"Schweizerstrasse 855
2189 Wohlen",2018-10-20,
4ea4c4ec-07d1-4696-909f-971b55306098,Individual,I,M,Boban Lüthi,+41 33 938 48 31,1975-11-01,"Herzogstrasse 8
4600 Montreux",2019-01-01,
f68d4c6d-ba3e-4524-9658-3867b175f7ff,Individual,I,F,Pauline Stocker,024 132 28 30,1959-03-31,"Hoferstrasse 23
7712 Vevey",2016-11-28,
9b4d5f19-e901-4179-b34e-73d78e370ad1,Individual,I,M,Lucas Gross,+41 24 798 05 99,1973-11-04,"Schenkstrasse 79
8793 Muttenz",2019-06-18,
99337f6d-f161-4f02-a344-88b841242e59,Individual,I,F,Theres Stocker,+41 91 558 49 88,1999-02-21,"Bachmannstrasse 2
8959 Versoix",2011-07-01,
5a3de921-4583-4701-ae5f-0e5645b3b292,Individual,I,F,Virginia Wehrli,+41 81 028 39 43,1964-11-23,"Reystrasse 594
9113 Thalwil",2018-10-09,
972c7910-55cc-4335-bab1-3f16fa4fa949,Individual,S,,,,,,2023-05-26,
c91504d3-dd6d-40be-907a-c101fff1f83c,Individual,I,M,Marek Hofstetter,056 603 30 63,1978-08-17,"Schwabstrasse 83
8191 Luzern",2019-10-19,
cc05372c-2ddb-4cff-bfea-656374526a9d,Individual,I,F,Natascha Graf,032 812 85 17,1952-07-04,"Amreinstrasse 60
3989 Martigny",2016-01-25,
21e2ba72-3921-4ed5-af96-e26893555426,Individual,I,F,Hannah Friedli,081 740 37 68,1999-10-16,"Leunbergerstrasse 31
8068 Steffisburg",2020-07-13,
eff7c373-3e87-4498-8ec8-f536264d3d02,Individual,I,F,Rosanna Stöckli,+41 41 839 18 43,1980-11-13,"Martinstrasse 24
3429 Gossau",2010-08-18,
9d02f380-19ac-40fc-b5e2-21169bc6c3e6,Individual,I,F,Soraya Stalder,033 205 48 54,1995-01-30,"Kaiserstrasse 10
9300 Wallisellen",2013-11-28,
c087dfe6-d0c1-438d-9ea4-939cd1296572,Individual,I,M,Marcelo Hofer,+41 55 383 35 39,1986-05-13,"Knechtstrasse 78
3869 Aesch",2014-08-27,
08bd7e26-4529-4816-9138-e4995628b895,Individual,I,M,Norman Schlatter,+41 21 294 34 76,1978-08-09,"Scherrerstrasse 7
4559 Pratteln",2018-05-24,
6bb3aeaf-a291-4b6f-9573-3c4fdd64765d,Individual,I,F,Daniela Stucki,052 393 89 85,1955-09-03,"Küngstrasse 179
3759 Aarau",2015-11-16,
74c223ac-5365-44bd-a0ac-ee5135c96ece,Individual,I,F,Rose Felber,062 977 33 26,1974-08-21,"Kunzstrasse 199
3168 Suhr",2010-01-07,
18727e77-f966-4d9f-9c62-f5af97333122,Individual,I,M,Michel Seiler,+41 55 362 07 72,1995-10-07,"Hoferstrasse 251
5124 Brig-Glis",2021-09-12,
1bbbe178-7402-43e6-b478-a8396b212c5a,Individual,S,,,,,,2019-08-06,
6a4ba636-d5ab-47dd-a80c-a3bb12ce23e7,Wholesale of o. mach. and eq.,B,M,Walder & Co.,+41 62 850 71 29,1989-11-28,"Wengerstrasse 891
3915 Sarnen",2020-11-28,
505991c2-b92a-429e-963f-4e70cf0043c0,Individual,I,F,Ewa Wagner,+41 55 483 81 09,1954-05-09,"Schürchstrasse 2
2510 Pratteln",2016-03-26,
32c379dc-ac05-4fdf-a97f-d6f66f100b42,Investment intermediation,B,F,Graf AG,+41 34 729 09 12,2001-08-31,"Kochstrasse 264
6999 Belp",2018-01-22,
daf3cecb-fde8-4df1-a80e-b07d6121d83d,Individual,I,F,Ruzica Hess,021 976 89 08,2001-12-13,"Wehrlistrasse 84
7155 Rheinfelden",2011-09-23,
980658e2-feb1-40ff-9701-74b88a2ca874,Individual,I,F,Flurina Ackermann,027 044 12 60,1973-10-06,"Albrechtstrasse 48
1101 Risch",2010-09-27,
12e27904-e567-4ab9-9ed8-ebe5ff4ad7e8,Individual,I,F,Elin Gfeller,+41 43 962 80 53,1991-11-12,"Maurerstrasse 66
8315 Zollikon",2020-04-29,
6ad45b85-504a-4c0b-b847-12919c8fc097,Individual,I,M,John Dawson,001-670-537-3680x08823,1969-10-02,"387 Lee Radial
North Lorraine, VA 54119",2017-07-13,
e90bccc1-491f-421b-87d3-6f63efb5e1c2,Individual,I,M,Morris Keller,+41 33 494 23 82,1998-11-05,"Ottstrasse 92
7924 Oberwil",2013-08-05,
593e560b-2d9a-4c2f-8ef7-e8cc994369e3,Individual,I,M,Xavier Stutz,+41 56 154 51 82,1978-06-08,"Brunstrasse 34
3905 Liestal",2015-11-24,
49532ec7-8948-4636-a44d-5af45105369a,Individual,I,F,Antonella Mayer,022 137 54 76,1993-07-03,"Hoferstrasse 27
1303 Horgen",2022-12-20,
f0e839e8-4c38-4ff7-8168-ad12ac0f2a77,Individual,I,F,Serena Mettler,+41 56 548 20 24,1992-04-10,"Schmidtstrasse 87
6956 Altstätten",2014-07-22,
88aa6fcb-be70-46ac-89a6-4bec7b9ae7cd,Individual,I,,Miranda Pfister,+41 52 060 29 34,1978-06-15,"Furrerstrasse 1
9031 Carouge",2019-01-08,
66090aa5-51e6-46bf-903c-a4120d69fd59,Individual,I,M,Laurent Coste,+33 1 40 43 83 56,1962-04-25,"boulevard Martin
32346 Gaudin",2015-06-21,
3669dcb9-9442-4af9-8d3e-b36deaf030f9,Individual,I,F,Soraya Albrecht,032 815 97 75,2002-09-16,"Schenkstrasse 52
6837 Gossau",2016-08-26,
1290f6aa-b6d2-4865-a887-a537100fd4bb,Individual,I,F,Marielle Lang,+41 71 791 70 36,1962-07-20,"Michelstrasse 29
1337 Zofingen",2021-07-01,
103ab291-799f-40ca-8154-e20a33a848a5,Individual,I,F,Ottilia Schaller,022 840 95 47,1967-05-17,"Rothstrasse 621
4362 Morges",2014-03-12,
48d9074e-cc7b-4544-94f9-5714518eadfc,Individual,I,F,Liliane Kälin,062 403 81 43,1995-01-27,"Friedlistrasse 88
4900 Thalwil",2020-02-24,
0ce1c7b2-7ba5-4528-8d55-ec6d58393e9e,Individual,I,F,Lya Sigrist,044 735 58 43,1965-06-23,"Probststrasse 58
8151 Zollikon",2018-06-02,
d9dffa25-732b-446a-90e7-44549f9e62ae,Individual,I,F,Barbara Beckmann,0363137268,1995-04-23,"Dobesstr. 20
14533 Wetzlar",2011-11-07,
9f33e279-2a1b-47d1-837e-39a0e0ceb3e1,Individual,I,M,Miran Stucki,061 531 69 67,1980-08-07,"Hofstetterstrasse 50
2876 Möhlin",2014-07-13,
68697f14-855d-407f-b393-3bf09e107e58,Individual,I,F,Madeline Alexander,714-745-5537x2007,1966-04-08,"25495 Lee Square Suite 111
Port Ashleyborough, MP 87604",2022-05-25,
49c94438-6317-4a47-83f3-03ee0ebd0126,Individual,S,,,,,,2023-01-04,
f3884b49-4191-4b4d-bf36-896a6cc169c0,Individual,I,F,Florence Gut,044 678 03 73,1992-08-09,"Ackermannstrasse 619
8293 Veyrier",2020-06-15,
