account_id,account_iban,account_currency,account_open_date,account_close_date
3c456781-27e6-49bb-9e37-77f1b49288ff,CH7372940911351750894,CHF,2015-05-13,
545d89d9-0588-4fea-af56-0332675fc5a8,CH7803312697800559787,CHF,2010-07-04,
e69e8d75-b109-45cf-babf-6524c51ddbdc,CH3000478620458237351,CHF,2017-03-04,
b8d18d88-71a7-4a22-9f38-4230aa289ad7,CH3782762018503410957,CHF,2014-08-08,
4fc71c41-d074-4fe5-99c0-715a8bdcad5a,CH5685537657108461982,CHF,2011-08-01,
a3ba40bd-dd9a-485e-9e3c-44fae7ef44c3,CH2078305898597607184,CHF,2020-10-29,
5ff92e5b-df59-46b7-a1bb-0c983c49e1cc,CH3233414629788286074,CHF,2021-09-17,
f9fc95c8-8b9d-4be9-b6e3-e56c56cab636,CH8734759167166799938,CHF,2010-03-12,
806e63b1-2086-4fa8-814d-322c60779066,CH7774268589726096940,CHF,2011-07-10,
576b7ae5-f73f-4044-b487-e4aead411e91,CH0929547636634456986,CHF,2012-05-01,
34435fb1-51c1-492d-b528-9d188a43ff5a,CH0511329479039331770,CHF,2013-05-03,
c8c59ed8-0558-4317-98d7-518959148b18,CH9540624005359786589,CHF,2019-12-20,
2d3bbc3f-cd3e-4d42-84b0-007c3872e7ba,CH6682221096153429345,CHF,2015-03-28,
3d893e2e-b314-4806-b7f4-e388d6c6c02e,CH1979525360866567028,CHF,2017-06-23,
d162b009-6e31-4e3a-89b0-d61ae474ef01,CH8740182216951828743,CHF,2016-06-23,
768065db-1bcf-419e-b4cd-f9210359b9b1,CH1141033469898922495,CHF,2010-09-24,
ee264b3a-e4da-4e31-89c7-36f24cbaa2fd,CH8666841269930079292,CHF,2020-09-21,
36a411cd-29eb-4c21-ab16-1d05359a5cb3,FR7834222993800770633428248,EUR,2022-11-23,
24655a27-1a92-4e7b-8c03-79dacca9ad84,CH6452002057136923228,CHF,2013-11-01,
a948df7c-e2e3-4df5-b95e-c0e82afc9fe5,CH2592536791143363557,CHF,2022-10-18,
6f58c7c8-2217-45f1-8ad0-a2f441d4ce3f,CH7093256689187487331,CHF,2020-02-11,
e6bee610-456a-4ce2-9075-1725af60905e,CH2429717590021051850,CHF,2022-12-11,
091934da-3c6f-4f3d-84ad-c8f164625b5e,CH7154229506583266243,CHF,2016-05-15,
df2288f5-af63-482d-9692-894a7efde4c8,CH5005229808574658441,CHF,2017-09-02,
c3041bcf-5876-4f07-b2ff-45bd85063e9d,CH9042715762775875728,CHF,2015-07-28,
2c588db5-f09e-4623-9a36-5c7585cfca19,CH4278864872078731087,CHF,2017-10-01,
1fe7dfa4-ea70-44e1-aa48-7bb348c6687b,CH6541935403079626464,CHF,2012-09-11,
b8d001fb-196c-46e1-9442-11703db36590,CH5210658095254370658,CHF,2021-03-23,
1f6422ed-2a14-4755-8b80-e73c1c43ca06,CH5974309530723004569,CHF,2012-12-11,
af5c5d42-a815-43c8-8899-af5c597a28b2,CH9580268802657853678,CHF,2012-10-20,
b4caa5e1-3cb8-4ff8-9f88-229764f8f8f0,CH5822054107823349519,CHF,2020-09-02,
5ea9002d-8806-49fa-8819-cb7351eaf3de,CH3154636394281059822,CHF,2010-10-07,
394f6c4a-e1b4-46a7-994c-13b7f6d2b025,CH5319448036470690316,CHF,2013-01-16,
94693d72-ed64-465d-9d35-9675641bc39c,CH3462009234052753833,CHF,2013-03-29,
45e12204-8015-4c60-a385-25c20552883b,CH9187772515019883834,CHF,2015-09-07,
3c477911-4cde-4d68-a272-eb63b2b3d521,CH9160297018924253496,CHF,2019-11-09,
65143d20-c8b9-49b2-8196-5c70f2fb9205,CH5885094126559971772,CHF,2020-10-17,
dac3408f-6099-431e-ab65-697a96522369,CH1732373275073036152,CHF,2010-09-29,
c0e41c16-850d-4f50-8fa9-30be658a2f36,CH1268484420205460473,CHF,2013-01-28,
8a7ffc4b-5565-46e8-8c84-bae64c5ee091,CH6727845215104959509,CHF,2020-11-23,
244c6743-dcfe-4a49-8775-1443561ce60e,CH5414961174958917635,CHF,2013-05-12,
c4cd9862-c902-4976-b821-884110ad27d3,FR3296530470708645846928663,EUR,2010-07-09,
14e141c4-254c-412a-9a34-cf7d4f1377a2,CH6203305466118569621,CHF,2011-06-30,
0b9eee9e-74d4-43b3-8fdc-032e085ceb0f,CH6659970825913232291,CHF,2016-05-30,
691d51b1-bacf-439d-8cda-5adffe20c41a,CH4582954083008662919,CHF,2020-11-10,
12e8cf9d-81c6-4b5c-af39-67e08ea13597,CH1067683002088996237,CHF,2020-12-28,
09911ad4-0362-483b-8870-8abbc4682468,CH0804983302824966064,CHF,2012-02-08,
9fb9fda5-9dc3-42d5-83c3-f1b722729304,CH1894006110608190978,CHF,2020-05-03,
1390c8da-e7ea-426b-88c4-277e8bb41dd8,CH0869339546445199354,CHF,2017-06-24,
d944ec4e-fc8b-48bd-8c24-59ab05461ad9,CH7161655225767977005,CHF,2012-10-07,
d6832874-4cef-4784-9887-d695d57697ec,CH9502914469542082521,CHF,2011-04-10,
cc30e8b8-e77b-4a2a-930c-707d401233b8,CH4648338573917003158,CHF,2017-02-13,
54bbda76-b705-405b-baee-c59c41fdb2fc,CH2417031824989322937,CHF,2012-07-05,
791d2ca5-5530-4f3c-bfc8-5d562c89565b,CH1909512675404227854,CHF,2013-12-23,
dc92dbfd-ee8f-4456-931e-b17b4b712263,CH5814024798093385813,CHF,2019-07-01,
4adc18a0-7122-48a1-9de1-8df658357589,DE58209819926834348722,EUR,2021-09-29,
700bb279-7304-42f4-bb30-c9db1e1b6f24,CH1628079753233446996,CHF,2010-03-07,
883a715f-cb4d-4a0a-bf81-f0a8a9cc73c7,CH2420800984554273779,CHF,2017-02-15,
29c1b5fd-fea1-44f5-a7dc-3cab6fd335eb,CH5884511864584378993,CHF,2014-09-22,
f80f35de-c55a-4d21-ae21-95b3b7a90efa,CH7701966756951099453,CHF,2022-11-10,
a1108dc6-960a-442f-a7a8-06190d98b1e9,CH3334297696828943059,CHF,2014-02-08,
532797b4-df81-47ea-aa1a-c466b197f5ab,CH1778892110978963963,CHF,2015-03-20,
e64f7991-8ada-403a-aed3-ffb65b621556,CH8337565822420850093,CHF,2022-07-08,
0aadba90-fd71-4fa6-a847-23446b6a6e4c,CH3432341447844634394,CHF,2020-11-08,
63282fe3-b934-4cd2-a2b3-6a677f61bd28,CH8549190316569518862,CHF,2017-09-10,
986aa2f3-61b2-47c6-bb5d-64a5cec915b9,CH8254144458186263440,CHF,2021-03-14,
14b0216b-f843-43af-a072-01ddfb68122e,CH1860900978857849646,CHF,2012-06-05,
a4d039be-40db-4b71-8f1b-43229a919976,FR3167425211201206744632477,EUR,2020-06-05,
e1ba5168-3df4-424b-a93b-bd4d8fd246de,CH3290148256796089958,CHF,2021-06-09,
538e4ac3-60a3-4acb-9b78-61a2769345f6,DE24272888691451590882,EUR,2015-05-15,
6900d255-b177-4af2-b3d7-a7ec3ef68de5,CH1052594613889865841,CHF,2017-07-10,
315faea0-3c82-427e-b79f-98aab5c04e3c,BFYMPAU2,PAB,2010-02-13,
7e463ae0-7a12-4c75-a086-1f3645776e1a,CH8712158563793306370,CHF,2020-07-09,
47f91f02-af62-4396-ac4a-cdddbe09aba9,CH3848224853186065973,CHF,2022-11-19,
7c6bc248-a56a-4a06-9ad1-34e0a2ec2667,CH9044469992432570928,CHF,2015-03-04,
c9ee1a9f-f206-4be6-8a6a-a6c828ce95d1,CH3074137190233601178,CHF,2020-09-03,
25306009-bd6b-4da5-8c85-915341429876,CH9895461099554303405,CHF,2020-08-28,
f0094655-f12c-41a8-ae1b-5a14c113df6a,CH5140124632580576449,CHF,2011-12-21,
8e441b6e-a703-45f0-b77a-e96e357ca3b3,CH6085359040823670848,CHF,2011-11-22,
f9076b38-405a-4cac-a9ab-5905866538fc,CH8006252632881083071,CHF,2015-04-30,
353776e9-440e-4688-8e31-5f2bd7450430,CH3111197050401957791,CHF,2010-04-20,
a5f99407-a7c9-4d09-90b8-b21fd4519cae,CH9534591943342428634,CHF,2021-10-24,
cc6e8e5e-ed3e-43da-ae10-7a854ee8cef3,CH6392120960374640962,CHF,2022-06-25,
5206da5a-f21b-41d9-8467-960f67eb5644,CH2167339673027133428,CHF,2011-05-30,
bb1f11a5-afc4-476e-b1e1-b0fa37c5be53,CH1186515838731793758,CHF,2011-09-29,
ae14d3cd-0a74-4bf5-b358-08e01583c1b6,CH1298476699427369935,CHF,2019-02-11,
def3760a-1f3f-48e7-aeb9-b570c8c75ada,CH7590727460922781567,CHF,2011-09-19,
a907a512-0311-42da-8113-abd1ad489a76,CH3155874770094800137,CHF,2010-03-11,
c53be5f3-f944-469e-b68b-60b4c3e470f7,CH7982185580175179412,CHF,2016-11-11,
6b8c73b1-75e8-45a3-bb6e-246d23e5f8ce,CH2705853741073364488,CHF,2020-08-25,
41c00ceb-437e-4a63-8609-9c9bb41a97b5,CH2869445936894345530,CHF,2020-05-27,
ba1d98a0-d668-4e84-9279-904ced88ff11,CH4921005200046089663,CHF,2015-01-25,
476b84f0-8934-4eda-b50b-8c33f8234d30,CH0229488355704552601,CHF,2021-10-29,
4b4171d3-e642-4485-a108-c482349f35ab,CH6764962897022517606,CHF,2017-11-18,
07d998ce-ea6c-47b7-9e9d-1cb6ee062af9,CH9781811372699411290,CHF,2019-03-07,
2b221b6b-2f86-4fb1-a488-cdd7b8b9f028,CH4085592479889305096,CHF,2020-11-21,
1ac60093-e536-47f3-969e-a03351c07472,CH9529721326979169670,CHF,2014-06-23,
12412142-4e50-43ba-80b4-8b51082c5e2a,CH5177207436823729623,CHF,2019-07-09,
4e2efa99-f612-4cc5-befc-906cd71b90e9,CH0286187172233227938,CHF,2016-12-18,
745556f3-583b-453e-bc8d-a5dbe7af9bbc,CH5967407710065364225,CHF,2012-02-08,
b04715d2-113a-475f-99de-18842bbeb0f7,CH9593489140892847633,CHF,2017-02-16,
70cfefe4-6057-4049-adbc-00ffd99048cc,CH6941260783504815197,CHF,2012-09-18,
cd7e37b6-1f77-47c5-9f36-eaaa5c90b585,FR2980840925417178410000713,EUR,2014-09-25,
2d06805c-e8f2-42a8-84cd-630660576a18,CH4758269242052138040,CHF,2015-07-22,
73ce1746-8b0e-4630-8d35-830995da7b82,FR4835129135573739837822311,EUR,2014-03-10,
014a01ce-bcb0-4841-9b4d-d9d96fe8380c,CH0866229258336401927,CHF,2011-05-04,
bcd5826e-6819-4e1f-97e9-c59d88cc3634,CH2314195848528967497,CHF,2021-05-15,
370b7e57-bca8-449d-89b1-9bac4d7439e3,CH4661492884087810354,CHF,2011-05-27,
590b572e-93cb-41b9-82d4-1f6d979567d1,CH3869671672621638196,CHF,2019-02-02,
7ea982e8-4501-4ca7-a519-f5069af8f134,CH1300374389883929003,CHF,2015-11-22,
ad66e62b-b8ff-4e7f-8ac0-aeda6390af74,CH1973384790667027527,CHF,2017-02-17,
f47e7776-5e98-4c69-bfa6-a65493057005,CH3078421268905103797,CHF,2015-10-09,
fc069db3-ec29-4f5d-8066-f0841ece12a5,OFXYPA2ZK22,PAB,2012-01-05,
254fd0f0-e850-41de-945d-581d3a52634f,CH3499930744969625219,CHF,2019-01-23,
a4d36ce8-a246-44d6-a15f-e33fe7ed8344,CH0859986326574111408,CHF,2011-01-06,
acc28a83-ce48-4f17-bc21-dd918feee268,CH9042761494331528256,CHF,2015-09-05,
1d6050c9-2fb7-42c9-bd9a-4c5bf2e989c8,CH3137975276921699184,CHF,2022-11-15,
32b2adb1-e7c9-48a3-b3e2-eb12b1f6da86,CH8076586316217052220,CHF,2021-07-07,
4ca20b49-cd3b-4428-8265-0c84ddb29404,CH3935556345693731941,CHF,2016-04-20,
6a19d7ad-0e84-4e8b-988a-26729e57e3e1,FR3906744879592836757207715,EUR,2015-01-05,
b2d7bd34-38d9-4f8e-8959-ec8e837e3808,CH5683356396497566396,CHF,2015-02-03,
ada7f350-2e25-4192-a622-63918f54dce8,CH8641746223300670997,CHF,2012-07-05,
6131084f-7c55-4eea-aeae-08b8700ae254,CH5068304411756804291,CHF,2018-09-11,
999f286c-6237-4228-a42f-5076dd23afc3,CH2173782107853550561,CHF,2017-04-16,
21310b55-15fd-409f-b3cf-478c229002f6,CH1992166107474776724,CHF,2017-03-19,
4145af37-3142-4b8d-868d-76ddb43b81bc,CH6362459205752234202,CHF,2022-11-06,
ab1f9456-d183-417c-80d0-7ae1b3f90e5b,CH1260894923564746539,CHF,2013-05-22,
bf06db93-09a2-4c30-8437-3996a502ba3a,CH3120247759640900659,CHF,2015-12-01,
df9595a4-a8ff-42a0-8483-93c85d056e76,CH0453478208053544684,CHF,2013-08-28,
7949afe7-63a8-48e2-829b-f84f4aab584f,CH9275278817681867237,CHF,2017-03-01,
b755df90-3335-4e24-947a-b7c302fd38f8,CH8677266048132706288,CHF,2018-01-22,
8a93df2a-101d-4343-b6f4-5578073ac4b6,CH5886757997708121568,CHF,2012-02-01,
20fec0ec-c724-4919-833f-e3ff907299aa,CH3979109345473162477,CHF,2020-03-07,
e8f543a1-240a-4bc8-a823-3c8a3ae68682,CH3499776286442280734,CHF,2017-05-24,
5eda710e-f009-40d3-abfa-db2496f6d950,CH8380478748456976757,CHF,2015-11-02,
3381a13b-cae6-4f56-adcf-80119cf41e67,CH9576371169947403784,CHF,2015-05-08,
e7dc5da0-51d2-40cd-85b5-1fd9f329e8cb,CH0209888145898379039,CHF,2012-08-06,
c7f02783-7635-477d-959f-86ef7709eb86,CH9203523562135074599,CHF,2010-10-29,
16b040a7-369c-41c2-a173-c4891ae26728,CH5080051572861468786,CHF,2021-01-07,
b0dcbcf5-36a8-4686-8ad2-38772b282e53,CH1099403434270470536,CHF,2017-02-01,
db548d19-9f96-4a0a-a988-4089129d3890,CH2365945814291018025,CHF,2020-02-12,
25808139-ea85-4c36-9af1-a37b38e19e5b,CH3659168446166933867,CHF,2017-05-25,
dc8fe9cc-ed61-4c9a-9a3f-182a2f50f407,CH6558108143270215220,CHF,2014-01-15,
5d24c8ee-06a5-4a4f-9572-d15c83d49bd6,CH5218817914070595065,CHF,2011-09-06,
a13c3cba-c3ee-49a9-ad59-40f44bbc8234,CH1928129028890928981,CHF,2011-10-31,
b5a65f43-3974-4d37-8f9e-812f5e2cb0f6,CH9699944768404772381,CHF,2015-10-30,
2501b705-5685-473e-b3ee-e0e44833ab54,CH8326389394148274258,CHF,2010-08-06,
b6bd7dd2-1e2c-4cfd-904b-7227e606df0b,CH7496074600793873604,CHF,2018-01-10,
9efcf827-9722-4e3f-affb-21ab8af170e3,TUQKPA7SJM0,PAB,2012-01-19,
04e63b61-7e6b-45d9-8cba-0b36ba150543,CH2493873140905651171,CHF,2021-07-22,
a6311dba-926c-4789-98e6-717326646d7f,CH1914134256249522204,CHF,2010-07-20,
69611a61-13f7-4820-97e2-b7f6bcedb69e,FR1582859071774299177418271,EUR,2017-03-06,
d467472b-f772-4c35-8830-a5ebe4d12191,FR3052648516214396755635349,EUR,2011-12-23,
9abae28c-0cbe-4765-82ad-55349f4922b7,CH3438754558265242765,CHF,2012-08-09,
2c0e2f84-6914-4c89-b99b-b7f0621f5eed,CH9729020787841100198,CHF,2015-02-25,
44df641a-6a95-4b50-ad3b-fee66ac32d57,CH6996128866544613272,CHF,2016-02-06,
c4520bba-01e1-4ce2-b193-e2cf5dd55554,CH8820622591022914824,CHF,2013-12-03,
597c17e3-eeb8-4c90-a8c6-26681fa64d91,CH0297991882360060637,CHF,2016-05-09,
d6725c0e-f8bf-4f8d-89ef-ad5f7263b9e6,CH4514037773183269648,CHF,2014-11-12,
68867019-54b8-4dbc-8048-b27ec02ef268,CH1243592365093482044,CHF,2011-11-30,
42794f48-bde5-4371-8be2-08303cb096ef,CH8634497531122137224,CHF,2018-02-16,
29748f4c-427c-464f-a4b3-dbfd048139cd,CH6011155379901199035,CHF,2011-09-14,
5f902295-04d8-4000-b628-058e33450ade,CH1758546598485462260,CHF,2017-01-31,
20c7e7e8-cc5f-4c60-a639-d861e825f9ed,CH4430993504060833267,CHF,2011-04-05,
1f934bf7-4147-4142-a67d-42c2dd51aec6,CH5355841884681787486,CHF,2012-12-20,
352e72ae-ea1d-4dbe-a5d0-3eed3ed41abf,CH9541686713266833081,CHF,2010-10-27,
415cd3a3-5fb7-4b29-b670-297ca4a57763,CH1872146494584494891,CHF,2016-12-19,
211102e7-672b-40db-85f3-4d79e6477d74,CH1976088400102807422,CHF,2013-06-29,
ae6147f1-bb34-4d93-8c75-e2d74da1cb66,FR7248644685744328457727127,EUR,2013-12-01,
a1742c1d-290e-4519-a13a-6103eee8035e,CH7918327390236534637,CHF,2019-06-15,
1e9889a5-e607-414b-bf7f-24d07048d3fe,CH2541232888633774931,CHF,2016-07-16,
2d44c15a-96b0-44c0-b99a-0dd325591832,CH0578502417033422188,CHF,2014-12-27,
0f3777fa-8b45-4db0-92f3-53ab81acdfb7,CH6257970581225481455,CHF,2012-09-15,
b9e7a7b7-29d1-487c-afcc-4760b6ec8af0,CH6006743343364605593,CHF,2010-08-02,
18df2978-a7e3-4428-9526-e5f600d55ffd,CH3624927290205463982,CHF,2011-06-16,
64eed242-4bd1-46d0-a06b-fa7fccabcdca,CH4756279099620591301,CHF,2017-12-27,
3b3855d3-e6ae-4cea-9a62-d3a8337401c7,CH3056834984709715082,CHF,2019-11-29,
300ea8ca-963f-4052-b533-e84f90af2191,CH9166638587887912737,CHF,2015-06-08,
e027dbb1-7317-416e-a6b5-d108ba85c5c2,CH6340601542780573129,CHF,2016-03-08,
8f70be8c-2d4c-4f64-91bd-bc74eb5a0fbe,DE86776776503099644648,EUR,2016-01-28,
38890a87-8c05-44a5-9d5e-fbd295b32626,RVPHPA4F,PAB,2022-09-08,
48e51f0a-d602-438c-b4a8-46c8ccb8df1d,CH2439884827108718336,CHF,2022-04-13,
9ad1cede-79ad-49c5-ac6a-f6dbc0dd3b92,CH9263090310076547679,CHF,2015-10-11,
780e2215-e623-4d06-a589-45b2b0dd53f7,CH6474830834799198162,CHF,2018-05-19,
56a12554-bbf8-4b02-8d42-a73d9aa2caae,CH4208580123196485149,CHF,2014-05-28,
774adf3a-857c-4c95-a4d4-42b40b5086ee,CH1326625341569481909,CHF,2016-11-29,
b81a4c45-a190-4af2-86e5-ae25038a84a2,FR0749937410080147342512951,EUR,2022-02-02,
76d47590-7580-4f77-bc64-a6c4d0f06fd3,CH5495656517969611246,CHF,2011-11-21,
6ce9adb3-0aa4-441c-97d1-3cc2d8014bcd,CH5107291868142175492,CHF,2015-10-01,
7a946a7d-d93d-4dcf-aa21-8021e9af0d6d,CH6385398927304856981,CHF,2023-01-05,
3f2154e6-fde7-47d2-b706-b54975f90e32,DE90003536800721076552,EUR,2013-01-05,
75eb4c59-5831-4285-9712-443d107fdf5d,CH6431777780823113822,CHF,2010-04-29,
1ea808be-a563-4ec1-8081-94c9dd84482b,CH8986399532071837727,CHF,2017-07-31,
5933fdf4-cbdb-45ea-9d2d-501310579661,CH6010983933484388238,CHF,2011-05-21,
b96dee8b-a524-4221-afd0-a57f77298aaf,CH1677454285928331911,CHF,2016-01-10,
0e8074bd-5b32-4f9a-8006-ea9d3adba7a0,CH9515743504947167601,CHF,2012-11-07,
c09dc493-10c9-43c2-84e3-efb1f5307e02,FR1637343328126609024643373,EUR,2018-08-02,
217111fd-4c23-4a09-bf6b-0cf02db72f6f,CH3466115448660247712,CHF,2011-05-12,
80dec29e-7858-4870-b952-f7701b7019fc,CH1171954244381820074,CHF,2021-06-06,
051b368c-9c66-448e-b95f-812f79f30bda,CH5249433308617082101,CHF,2010-02-28,
9c665190-4dc3-467e-9cb3-46e94c574c69,CH2650283669567777015,CHF,2018-07-30,
603deeb2-d0ce-40ad-b0fe-338724d89bbe,CH8621009017031649391,CHF,2019-09-09,
d69495f6-4ce7-4484-9a74-ccfdd4838300,CH5998224502968513557,CHF,2014-07-12,
d37e9488-e49b-459a-9c00-96e61f6e958c,CH7534831731557158825,CHF,2014-09-03,
ed947f1a-352e-44f4-8062-760af2f4158b,CH2677835153647371704,CHF,2010-09-01,
b4d889da-b436-4020-9630-9b4481ee8e6a,CH2528782772961873957,CHF,2016-03-05,
2e1cf525-2250-45da-a49d-b35815a1f8c3,CH8562068684017744340,CHF,2014-08-02,
580accf9-f424-42c3-b435-fe2a4c5f1fa9,CH3721692772986098486,CHF,2017-05-16,
6728ab2a-d3ab-4ad6-8927-0b01b9e07a40,CH9826174339511906725,CHF,2010-02-08,
9af30545-217f-423c-9709-1b294635ade9,CH2767140762888651467,CHF,2018-11-22,
0b2192a2-e6af-46f4-bd2f-d57e11269f77,CH4983444245946037832,CHF,2014-06-04,
766ccca7-710e-442b-906a-dd85102236bb,CH7026716714968303595,CHF,2010-01-20,
c0c7bff8-bc2a-4dfb-94b5-a85b2c6a9e12,CH3891131981750910274,CHF,2010-08-09,
d3520c7f-bab2-48d8-a93e-28f06ae42d4d,CH3888783225869078322,CHF,2020-04-29,
3986bd98-6e6f-49bd-8209-b908df001027,CH1239894457294251571,CHF,2010-09-08,
c0c96f3a-cda9-420e-a62e-d469311cda2d,CH6152874314263187642,CHF,2021-10-17,
7d169795-9bb6-4249-b338-0c19d79f2b71,CH1486374429527218671,CHF,2022-05-12,
c2b8767f-018c-420c-b057-9153cb739cb7,CH6521431733035017852,CHF,2011-05-22,
e563b820-807b-442e-aeb2-7f0bdfc9499c,DE82626312477437774292,EUR,2022-12-25,
3fa4b62c-0108-4cfd-866d-0764245774df,CH3552171865592240942,CHF,2012-05-18,
1d7ba9ba-9a1b-4ca7-b114-3ad7b792b4f5,CH0810760525706075783,CHF,2020-12-04,
3fb96e62-3588-403b-b54c-86fb60d2951d,CH0873066586521802470,CHF,2022-07-24,
853ac102-508c-44c5-b318-ef403fa26e7b,FR1253414523151905481245467,EUR,2013-03-15,
af66b3dc-e9ca-4d06-8b3d-40d058ec3196,CH7236406374492147760,CHF,2012-01-10,
3287c495-5c2d-46f2-897e-540a30c26466,CH4834687200984211157,CHF,2014-11-26,
210c9d8a-f442-4943-8bc2-f01ecd42e118,CH1444180100192234972,CHF,2011-02-28,
33667b03-94f8-44f8-bc39-a60981b008a1,CH5609308641667929843,CHF,2018-05-14,
9157f7a4-34bf-4647-8299-344acf3f029f,CH2523605326345247856,CHF,2022-01-05,
98fff470-18d5-409a-aa60-86f11fb908d9,CH5808059328572326755,CHF,2016-01-13,
abf3cd77-e6c0-4c43-9c54-a05cb7dd659b,CH7225173618709206569,CHF,2015-06-07,
89739c89-ed5e-491a-8e0f-45abb51ac93a,CH5253079265719721457,CHF,2020-09-27,
1bf1abfe-fdf2-4ca0-a14f-524469e18667,CH0575768976128805328,CHF,2016-07-25,
15b3f95d-62ae-4cde-a9c0-ef369210efa6,CH6517807770864561568,CHF,2015-05-12,
8cdf6238-bae8-4703-9fda-1d33b9981136,CH8111398421160710553,CHF,2021-11-17,
ef992ad6-abd6-422b-bada-6ae70633e54b,CH5655094640552952573,CHF,2014-11-25,
b2ce5bba-a6ac-498a-bb5f-96ca20c7aa2d,CH9734955352981412754,CHF,2011-08-08,
e5da255b-b54f-4006-b39f-896ed4a67eb7,DE37387060930983815358,EUR,2018-10-06,
9d05eccc-ea82-4da8-b7f9-ad10c3a5dd3c,CH7015194119158299831,CHF,2013-09-04,
8c24dd29-6b48-45a2-be0e-5bb7a054f31e,CH2259482105495978942,CHF,2021-06-22,
286f14e9-046b-4019-bcef-bd54bd03a737,CH3351590902422728581,CHF,2022-01-14,
5c940e56-33c1-4607-8eb9-f6a903e47579,CH6943918166745822577,CHF,2013-04-23,
81c9eeaf-30c7-44ae-a135-394e2d4e24f1,CH6132415587015597876,CHF,2017-09-23,
811f7a8b-ff41-4c67-bae3-fad04b2e248a,CH8333977719340009574,CHF,2020-02-11,
f3eeaea9-2267-4bfe-8034-1f07425f5460,CH0525048602390861442,CHF,2016-09-13,
9eed4e27-a610-48ba-83ef-75805705687e,CH0566138827958184830,CHF,2013-03-11,
65021669-8772-4e91-a75e-1700c129759e,CH6453344665231774788,CHF,2016-04-24,
bd39e123-9ce1-49da-a873-127ce2b9e3a2,CH0292214645321743591,CHF,2012-11-28,
e8d75a60-42d0-4234-8513-09350283b563,CH0870816213881131359,CHF,2022-01-18,
7f6561d3-46cf-44f8-a60d-631027209ecb,CH6718487949819066664,CHF,2019-03-09,
a5352970-7510-410a-a1d4-76f0b2b7f372,CH1671601606265122783,CHF,2015-01-22,
a1d68d64-8e96-4a10-825a-f430b361d8ca,CH4452551986063645266,CHF,2011-06-10,
86ac2f65-1522-4f58-a660-9f8c76cf57ea,FR3874450498690934720624269,EUR,2022-04-30,
9434020e-bb0f-41f7-b7f3-286c8d782200,CH0485058105219089031,CHF,2013-10-14,
104ab1d3-8c3d-4e39-8503-0c5e17cccfc8,CH2377508707824628042,CHF,2021-03-30,
bac33e69-0ca7-4d13-b918-86fc7436f958,CH9413590348305207309,CHF,2017-06-15,
491c9dd8-4560-4a92-a866-4867525346b3,CH2052031075909475063,CHF,2015-06-11,
019659d6-2b52-4e50-873e-f7b2139cc160,CH5680135915581992809,CHF,2021-02-19,
a4806448-70b5-4354-8a63-61369e86a334,CH1964403870001353711,CHF,2021-03-28,
f4870ab0-163b-4798-8ae2-441d5636fc55,CH3023188006480764537,CHF,2021-04-16,
3ae6639c-8ba8-4b2d-8fef-6e34d25375ee,CH1158868215705817391,CHF,2011-11-17,
ccb0ea80-6deb-41a3-b6b1-7be7d5bcd479,CH6295260342229439649,CHF,2016-12-24,
ba2fbcba-3dc9-4bcf-825b-4d927573c726,CH2519117926798387148,CHF,2022-10-22,
a099fdd5-4681-47f7-aa04-b7ed975d64ca,CH6500119337984093242,CHF,2020-08-02,
6d037c17-dfa1-4d67-a1c4-7714c150eee4,CH3478167085727390808,CHF,2017-09-26,
9bf1f049-58b8-4817-ac36-2a7c197be86d,CH7590013600342352770,CHF,2020-03-23,
e73bb758-9017-4d2f-b991-66e4609c2b35,CH5795145401936142803,CHF,2013-05-26,
582f84c6-dcbd-47d1-8862-8c10a5ba1475,CH4130026483769688254,CHF,2019-08-02,
44703625-0af2-40cc-9bbc-34ef5644368a,CH4748231666106576924,CHF,2014-07-20,
ba7c4488-b6fb-407e-a5f5-621b62bd6a94,CH4694124574743436462,CHF,2015-08-13,
c66381d9-782c-470e-bb93-53c2eb3283ea,CH6164304101464920764,CHF,2021-05-01,
407d9573-0d00-47e1-8077-830558d902d5,CH7120759972425867761,CHF,2018-12-06,
37a38531-bf5a-40c8-8ce9-cabcb90200dc,CH7707225401127095473,CHF,2021-04-30,
ad18902c-2104-4444-9d28-266767d4525e,CH0757013221230917693,CHF,2020-07-10,
04277bec-e622-4e24-83bd-50d463e8da40,CH8780765778576512651,CHF,2015-06-05,
6d0676f2-cf0f-4c36-b3f5-a2095d0b7754,CH5465324889579833785,CHF,2011-10-10,
2cf28804-528c-49e0-addc-bb3aea123cd3,CH2043369913496707880,CHF,2020-09-28,
cf1bd148-ad5e-44db-8219-62aa488ad94e,CH5132775239984079852,CHF,2017-05-28,
8e3f5b18-c9d3-408e-a63c-46e256ede7d0,CH1184759216218694233,CHF,2015-06-06,
22eac93e-abdd-454c-8a2e-f3776cdd2f3f,CH0753424830362500088,CHF,2015-04-13,
e1a5b366-be97-4395-abcc-f8c328846849,CH2885521906343303072,CHF,2017-01-01,
a9c27192-933f-4079-9ff0-14389f343987,CH3549518641877329960,CHF,2021-04-25,
7e422ccc-a1d4-4ba4-b6c6-c8c3864c6e7d,CH3773541874015091428,CHF,2015-07-13,
545456a7-fbe6-435a-89ad-abbb68c73585,CH4430063954769459652,CHF,2012-04-02,
7026da3e-2df3-4096-b32c-a34efade0210,CH7661937583993103163,CHF,2022-10-19,
